fold,animal_id,neuron_row,x,y,z,gt_identity,pred_geometry,pred_full,is_evaluated
4,2023-01-10-07,115,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-07,116,36.1800003,29.7000008,18.3600006,OLLR,OLLR,OLLR,true
4,2023-01-10-07,117,9.18000031,42.1199989,14.04,I1R,I1R,I1R,true
4,2023-01-10-07,118,74.5199966,37.7999992,16.7399998,RIR,RMDDR,AIYL,true
4,2023-01-10-07,119,41.0400009,28.6200008,7.01999998,URYDL,OLLL,URYDL,true
4,2023-01-10-07,120,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-07,121,37.2599983,31.8600006,7.55999994,OLLL,IL1L,OLLL,true
4,2023-01-10-07,122,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-07,123,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-07,124,77.7600021,30.2399998,7.55999994,AIZL,AIZL,AIZL,true
4,2023-01-10-07,125,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-07,126,30.7800007,38.3400002,8.64000034,M3L,M3L,M3L,true
4,2023-01-10-07,127,102.599998,30.2399998,11.3400002,RMGL,ADAL,RMGL,true
4,2023-01-10-07,128,34.5600014,44.8199997,16.7399998,IL2VR,IL2VR,IL2VR,true
4,2023-01-10-07,129,63.1800003,30.7800007,23.2199993,AWCR,AWCR,AWCR,true
4,2023-01-10-07,130,56.7000008,23.7600002,6.48000002,SMDVR,SMDVL,SMDVL,true
4,2023-01-10-07,131,53.4599991,21.0599995,16.2000008,URXR,RID,URXR,true
4,2023-01-10-07,132,80.4599991,29.1599998,24.8400002,AIZR,FLPR,AIZR,true
4,2023-01-10-07,133,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-07,134,28.6200008,28.6200008,5.94000006,IL2DL,IL2DL,IL2DL,true
4,2023-01-10-07,135,21.6000004,31.8600006,10.8000002,I3,MI,I3,true
4,2023-01-10-07,136,93.9599991,31.8600006,10.8000002,ADEL,FLPL,ADEL,true
4,2023-01-10-07,137,39.9599991,27.5400009,10.2600002,IL1DL,IL1DL,IL1DL,true
4,2023-01-10-07,138,51.2999992,25.3799992,19.9799995,SAAVR,SAAVR,SMDVR,true
4,2023-01-10-07,139,54,29.1599998,22.1399994,AVAR,AVAR,AVAR,true
4,2023-01-10-07,140,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-07,141,67.5,29.7000008,19.9799995,RIBR,RIMR,RIBR,true
4,2023-01-10-07,142,66.9599991,34.0200005,6.48000002,AWCL,AWCL,AWCL,true
4,2023-01-10-07,143,75.5999985,25.3799992,5.4000001,AINR,AINL,AINL,true
4,2023-01-10-14,0,50.7599983,22.1399994,21.6000004,AWAR,AVJR,ASGR,true
4,2023-01-10-14,1,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,2,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,3,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,4,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,5,63.7200012,25.9200001,24.8400002,AINR,ADER,AINR,true
4,2023-01-10-14,6,25.9200001,30.2399998,16.7399998,IL1DR,IL1DR,IL1DR,true
4,2023-01-10-14,7,69.6600037,15.6599998,19.9799995,M1,M1,M1,true
4,2023-01-10-14,8,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,9,43.2000008,24.8400002,20.5200005,RIAR,RIAR,RIAR,true
4,2023-01-10-14,10,59.9399986,21.0599995,8.64000034,AIZL,AINL,AVHL,true
4,2023-01-10-14,11,21.0599995,32.4000015,5.94000006,IL2L,IL2L,IL2L,true
4,2023-01-10-14,12,10.8000002,31.3199997,9.72000027,IL2DL,MI,IL2DL,true
4,2023-01-10-14,13,43.7400017,19.4400005,21.0599995,CEPDR,SMDVR,CEPDR,true
4,2023-01-10-14,14,44.2799988,27.5400009,8.10000038,AVEL,AVEL,AVEL,true
4,2023-01-10-14,15,54,36.7200012,12.4200001,RIH,RMDDL,RIH,true
4,2023-01-10-14,16,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,17,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,18,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,19,50.7599983,18.3600006,13.5,ADLL,ADLL,ADLL,true
4,2023-01-10-14,20,28.0799999,29.7000008,19.4400005,URYDR,OLLR,URYDR,true
4,2023-01-10-14,21,50.2200012,37.2599983,11.8800001,SAAD?,RMDDL,RMFL,false
4,2023-01-10-14,22,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,23,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,24,35.0999985,35.6399994,7.55999994,OLQVL,CEPVL,OLQVL,true
4,2023-01-10-14,25,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,26,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,27,25.9200001,32.4000015,6.48000002,IL1L,IL1L,IL1L,true
4,2023-01-10-14,28,13.5,54.5400009,15.1199999,IL2VR,IL2VR,IL2VR,true
4,2023-01-10-14,29,46.4399986,29.1599998,5.94000006,RMDL,AWCL,AWCL,true
4,2023-01-10-14,30,49.1399994,28.6200008,8.10000038,AIBL,ASHL,AIBL,true
4,2023-01-10-14,31,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,32,85.3199997,29.1599998,25.9200001,ADAR,ADAR,ADAR,true
4,2023-01-10-14,33,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,34,42.1199989,24.8400002,7.55999994,AVAL,SAAVL,AVAL,true
4,2023-01-10-14,35,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,36,38.3400002,25.9200001,5.94000006,RMDVL,RMDVL,RMDVL,true
4,2023-01-10-14,37,28.6200008,45.3600006,7.01999998,IL2VL,IL1VL,IL2VL,true
4,2023-01-10-14,38,28.6200008,27.5400009,12.96,OLQDL,OLQDL,OLQDL,true
4,2023-01-10-14,39,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,40,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,41,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,42,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,43,51.2999992,22.1399994,10.8000002,ASGL,AWAL,ASGL,true
4,2023-01-10-14,44,17.8199997,48.5999985,16.7399998,I2R,I2R,I2R,true
4,2023-01-10-14,45,40.5,29.7000008,23.7600002,RMDVR,AVAR,RMDVR,true
4,2023-01-10-14,46,24.2999992,36.1800003,20.5200005,IL1R,URYVR,IL1R,true
4,2023-01-10-14,47,29.7000008,28.0799999,17.8199997,OLQDR,OLQDR,OLQDR,true
4,2023-01-10-14,48,59.4000015,36.1800003,18.3600006,AIYR,SMBVR,RMDDR,true
4,2023-01-10-14,49,5.94000006,36.1800003,16.7399998,IL2DR,I1R,IL2DR,true
4,2023-01-10-14,50,31.8600006,34.0200005,7.01999998,URYVL,OLQVL,URYVL,true
4,2023-01-10-14,51,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,52,67.5,37.2599983,17.8199997,SMBV?,AIYR,SMBVL,false
4,2023-01-10-14,53,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,54,49.6800003,21.6000004,8.64000034,AWBL,ASGL,AWBL,true
4,2023-01-10-14,55,24.8400002,38.8800011,7.55999994,M3L,URYVL,M3L,true
4,2023-01-10-14,56,89.0999985,29.1599998,4.86000013,ADEL,RMGL,ADEL,true
4,2023-01-10-14,57,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,58,80.4599991,15.1199999,7.01999998,M5,M5,M5,true
4,2023-01-10-14,59,39.9599991,37.7999992,17.8199997,CEPVR,CEPVR,CEPVL,true
4,2023-01-10-14,60,27,29.7000008,9.18000031,OLLL,OLLL,OLLL,true
4,2023-01-10-14,61,53.4599991,19.4400005,18.3600006,ASIR,RIVR,ASIR,true
4,2023-01-10-14,62,46.9799995,31.3199997,20.5200005,AVER,AIBR,AVER,true
4,2023-01-10-14,63,42.1199989,37.2599983,8.10000038,CEPVL,RMDL,RMDDL,true
4,2023-01-10-14,64,21.0599995,29.7000008,10.8000002,URADL,URADL,URADL,true
4,2023-01-10-14,65,46.9799995,21.6000004,11.3400002,AWAL,AWAL,AWAL,true
4,2023-01-10-14,66,15.6599998,36.7200012,15.1199999,I3,M3R,I3,true
4,2023-01-10-14,67,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,68,35.6399994,32.4000015,6.48000002,BAGL,BAGL,BAGL,true
4,2023-01-10-14,69,22.1399994,34.5600014,14.5799999,M4,M3R,M4,true
4,2023-01-10-14,70,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,71,19.4400005,34.0200005,22.1399994,IL2R,IL2R,IL2R,true
4,2023-01-10-14,72,79.3799973,30.2399998,27,ADER,ADAR,ADER,true
4,2023-01-10-14,73,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,74,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,75,55.0800018,28.6200008,9.72000027,RIBL,AUAL,RIBL,true
4,2023-01-10-14,76,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,77,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,78,63.1800003,34.5600014,11.8800001,RMDDL,AIYL,AIML,true
4,2023-01-10-14,79,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,80,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,81,56.7000008,21.0599995,8.64000034,AVJL,AVJL,AVJL,true
4,2023-01-10-14,82,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,83,34.0200005,33.4799995,20.5200005,RMER,RMER,RMER,true
4,2023-01-10-14,84,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,85,5.94000006,25.9200001,23.2199993,AVJR,IL2DR,IL2DR,true
4,2023-01-10-14,86,44.2799988,29.1599998,22.1399994,AVAR,RMDR,AVAR,true
4,2023-01-10-14,87,57.2400017,36.1800003,14.5799999,RMF?,RMDDR,RMFL,false
4,2023-01-10-14,88,38.3400002,20.5200005,15.6599998,RID,RID,RID,true
4,2023-01-10-14,89,16.2000008,34.5600014,15.6599998,MI,I3,MI,true
4,2023-01-10-14,90,27,26.4599991,10.2600002,URYDL,URYDL,URYDL,true
4,2023-01-10-14,91,31.8600006,28.6200008,9.18000031,RMEL,RMEL,RMEL,true
4,2023-01-10-14,92,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,93,72.9000015,38.3400002,14.5799999,AIA?,AIML,AIAR,false
4,2023-01-10-14,94,69.1200027,29.7000008,6.48000002,FLPL,FLPL,FLPL,true
4,2023-01-10-14,95,67.5,37.2599983,17.8199997,SMBV?,AIYR,SMBVR,false
4,2023-01-10-14,96,43.2000008,37.7999992,17.8199997,SMDD?,RIH,CEPVR,false
4,2023-01-10-14,97,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,98,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,99,81.5400009,32.4000015,24.8400002,AQR,AVKR,AQR,true
4,2023-01-10-14,100,66.9599991,31.3199997,22.1399994,AIZR,RICR,AIZR,true
4,2023-01-10-14,101,17.2800007,42.1199989,7.55999994,MCL,MCL,IL1VL,true
4,2023-01-10-14,102,26.4599991,33.4799995,18.8999996,OLLR,URBR,OLLR,true
4,2023-01-10-14,103,25.3799992,28.6200008,12.4200001,IL1DL,IL1DL,IL1DL,true
4,2023-01-10-14,104,27,41.5800018,15.6599998,M3R,IL1VR,M3R,true
4,2023-01-10-14,105,18.3600006,43.2000008,4.32000017,NSML,NSML,NSML,true
4,2023-01-10-14,106,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,107,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,108,41.5800018,18.8999996,11.8800001,CEPDL,URXL,CEPDL,true
4,2023-01-10-14,109,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,110,59.9399986,28.0799999,9.72000027,AVBL,RIML,AVBL,true
4,2023-01-10-14,111,64.2600021,36.7200012,9.18000031,AIML,AIML,AIML,true
4,2023-01-10-14,112,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,113,42.1199989,21.6000004,10.2600002,SMDVL,RIAL,SMDVL,true
4,2023-01-10-14,114,7.55999994,49.6800003,13.5,I1R,I1R,I1R,true
4,2023-01-10-14,115,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,116,62.6399994,21.0599995,7.01999998,AINL,AINL,AINL,true
4,2023-01-10-14,117,84.2399979,36.1800003,16.7399998,AIMR,VB02,AIMR,true
4,2023-01-10-14,118,42.1199989,21.6000004,13.5,URXL,URXL,URXL,true
4,2023-01-10-14,119,70.7399979,32.9399986,22.1399994,RICR,RICR,RICR,true
4,2023-01-10-14,120,56.1599998,27,22.1399994,ASER,AVDR,ASER,true
4,2023-01-10-14,121,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,122,52.9199982,31.8600006,19.4400005,AIBR,AUAR,AIBR,true
4,2023-01-10-14,123,57.7799988,17.2800007,18.3600006,RIVR,M1,RIVR,true
4,2023-01-10-14,124,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,125,66.4199982,31.8600006,9.72000027,RICL,RICL,RICL,true
4,2023-01-10-14,126,15.6599998,43.2000008,4.32000017,I2L,I2L,I2L,true
4,2023-01-10-14,127,52.3800011,27,5.4000001,AWCL,ASEL,ASEL,true
4,2023-01-10-14,128,28.0799999,37.2599983,19.9799995,URYVR,OLQVR,URYVR,true
4,2023-01-10-14,129,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,130,58.8600006,18.8999996,11.3400002,RIVL,RIVL,RIVL,true
4,2023-01-10-14,131,4.32000017,48.0600014,7.01999998,I1L,I1L,I1L,true
4,2023-01-10-14,132,20.5200005,47.5200005,17.2800007,NSMR,IL2VR,NSMR,true
4,2023-01-10-14,133,0,0,0,,IL2DL,OLLL,false
4,2023-01-10-14,134,71.2799988,19.4400005,9.18000031,I6,ADEL,I6,true
4,2023-01-10-14,135,54.5400009,34.5600014,16.2000008,RMDDR,RMDDR,RMDDR,true
4,2023-01-10-14,136,0,0,0,,IL2DL,IL2L,false
4,2023-01-10-14,137,47.5200005,17.8199997,21.0599995,SMDVR,ADLR,SMDVR,true
4,2023-01-10-14,138,86.4000015,37.2599983,12.4200001,VB02,VB02,VB02,true
4,2023-01-10-14,139,47.5200005,22.6800003,21.6000004,AWBR,AWAR,AWBR,true
4,2023-01-10-14,140,42.1199989,23.7600002,19.9799995,URXR,RIAR,URXR,true
4,2023-01-10-14,141,71.2799988,30.7800007,25.9200001,FLPR,FLPR,FLPR,true
4,2023-03-07-01,0,55.0800018,18.3600006,11.8800001,RID,URXL,RID,true
4,2023-03-07-01,1,86.9400024,31.8600006,27.5400009,RIMR,AQR,RIMR,true
4,2023-03-07-01,2,44.2799988,22.6800003,21.0599995,URYDR,URYDR,URYDR,true
4,2023-03-07-01,3,59.9399986,35.0999985,19.9799995,RIH,RIH,RMEV,true
4,2023-03-07-01,4,76.6800003,37.7999992,13.5,RMDD?,AIYL,RMDDR,false
4,2023-03-07-01,5,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,6,43.2000008,30.7800007,8.64000034,OLQVL,OLQVL,OLQVL,true
4,2023-03-07-01,7,71.8199997,17.8199997,11.8800001,ADLL,RIVL,ADLL,true
4,2023-03-07-01,8,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,9,105.839996,21.6000004,6.48000002,RMGL,RMGL,RMGL,true
4,2023-03-07-01,10,82.0800018,31.8600006,12.4200001,RIML,AIML,RIML,true
4,2023-03-07-01,11,21.6000004,43.7400017,19.4400005,IL2VR,IL2VR,IL2VR,true
4,2023-03-07-01,12,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,13,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,14,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,15,12.4200001,36.1800003,9.18000031,I1L,I1L,I1L,true
4,2023-03-07-01,16,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,17,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,18,103.139999,23.2199993,6.48000002,ADAL,ADAL,ADAL,true
4,2023-03-07-01,19,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,20,63.1800003,24.8400002,25.9200001,RMDVR,AWAR,RMDVR,true
4,2023-03-07-01,21,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,22,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,23,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,24,41.0400009,26.4599991,7.55999994,OLLL,OLLL,OLLL,true
4,2023-03-07-01,25,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,26,46.4399986,26.4599991,22.1399994,URBR,RMER,IL2R,true
4,2023-03-07-01,27,61.5600014,16.7399998,15.1199999,ALA,URXR,ALA,true
4,2023-03-07-01,28,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,29,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,30,66.9599991,13.5,21.6000004,CEPDR,ADLR,URXR,true
4,2023-03-07-01,31,71.2799988,35.6399994,15.6599998,SAAD?,RMDDL,RIH,false
4,2023-03-07-01,32,52.9199982,28.0799999,6.48000002,RMDVL,RMDVL,RMDVL,true
4,2023-03-07-01,33,61.5600014,29.7000008,8.10000038,AVAL,RMDL,AVAL,true
4,2023-03-07-01,34,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,35,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,36,23.2199993,43.2000008,8.10000038,IL2VL,IL2VL,IL2VL,true
4,2023-03-07-01,37,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,38,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,39,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,40,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,41,73.4400024,24.8400002,25.9200001,ASHR,AVDR,ASER,true
4,2023-03-07-01,42,43.7400017,22.6800003,17.8199997,IL1DR,OLQDR,IL1DR,true
4,2023-03-07-01,43,38.8800011,33.4799995,7.55999994,URYVL,URYVL,URYVL,true
4,2023-03-07-01,44,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,45,68.5800018,25.3799992,8.10000038,ASHL,ASHL,ASHL,true
4,2023-03-07-01,46,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,47,34.5600014,34.0200005,9.72000027,M3R,M3L,M3L,true
4,2023-03-07-01,48,75.0599976,18.3600006,10.2600002,RIVL,RIVL,RIVL,true
4,2023-03-07-01,49,12.96,36.1800003,17.2800007,I1R,I1R,I1R,true
4,2023-03-07-01,50,76.1399994,25.3799992,9.18000031,ASEL,AIZL,ASEL,true
4,2023-03-07-01,51,56.7000008,36.1800003,12.4200001,CEPVL,CEPVL,CEPVL,true
4,2023-03-07-01,52,39.4199982,30.7800007,7.01999998,IL1L,IL1L,IL1L,true
4,2023-03-07-01,53,56.7000008,35.6399994,20.5200005,CEPVR,CEPVR,CEPVR,true
4,2023-03-07-01,54,41.0400009,23.7600002,9.18000031,URADL,URYDL,URADL,true
4,2023-03-07-01,55,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,56,23.2199993,37.2599983,21.0599995,I2R,NSMR,I2R,true
4,2023-03-07-01,57,74.5199966,28.0799999,10.2600002,AUAL,RIML,AUAL,true
4,2023-03-07-01,58,24.2999992,36.7200012,7.55999994,I2L,MCL,I2L,true
4,2023-03-07-01,59,52.3800011,26.4599991,23.7600002,RMER,RMDVR,RMER,true
4,2023-03-07-01,60,48.5999985,21.0599995,12.4200001,OLQDL,RMED,OLQDL,true
4,2023-03-07-01,61,86.4000015,37.7999992,14.5799999,SMDDL,AIML,SMDDL,true
4,2023-03-07-01,62,64.2600021,23.7600002,22.6800003,AVAR,AWAR,AVAR,true
4,2023-03-07-01,63,76.6800003,30.2399998,25.9200001,AUAR,RICR,AUAR,true
4,2023-03-07-01,64,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,65,64.8000031,14.5799999,10.8000002,URXL,ADLL,URXL,true
4,2023-03-07-01,66,70.7399979,28.0799999,23.7600002,AWCR,AUAR,AWCR,true
4,2023-03-07-01,67,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,68,52.9199982,31.8600006,22.6800003,BAGR,AVER,URAVR,true
4,2023-03-07-01,69,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,70,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,71,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,72,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,73,34.5600014,34.0200005,18.8999996,M3L,M3R,M3R,true
4,2023-03-07-01,74,71.2799988,35.6399994,15.6599998,SAAD?,RMDDL,SIBDL,false
4,2023-03-07-01,75,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,76,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,77,73.9800034,19.9799995,8.10000038,AVHL,AVJL,AVHL,true
4,2023-03-07-01,78,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,79,47.5200005,21.6000004,18.8999996,OLQDR,OLQDR,OLQDR,true
4,2023-03-07-01,80,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,81,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,82,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,83,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,84,76.6800003,37.7999992,13.5,RMDD?,AIYL,RMDDL,false
4,2023-03-07-01,85,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,86,73.4400024,29.7000008,22.1399994,AIBR,RIMR,AIBR,true
4,2023-03-07-01,87,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,88,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,89,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,90,49.6800003,32.9399986,20.5200005,URYVR,OLQVR,URYVR,true
4,2023-03-07-01,91,43.2000008,25.3799992,21.0599995,OLLR,OLLR,OLLR,true
4,2023-03-07-01,92,64.2600021,17.2800007,19.4400005,URXR,ADLR,CEPDR,true
4,2023-03-07-01,93,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,94,34.5600014,32.4000015,5.4000001,URBL,IL1L,URBL,true
4,2023-03-07-01,95,71.8199997,21.6000004,9.72000027,ASGL,ASEL,ASGL,true
4,2023-03-07-01,96,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,97,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,98,27.5400009,36.7200012,8.64000034,NSML,M3L,NSML,true
4,2023-03-07-01,99,64.8000031,29.7000008,23.2199993,RMDR,AWCR,RMDR,true
4,2023-03-07-01,100,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,101,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,102,64.8000031,31.8600006,9.18000031,RMDL,RMDL,RMDL,true
4,2023-03-07-01,103,73.4400024,24.2999992,7.55999994,AWBL,ASEL,AWBL,true
4,2023-03-07-01,104,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,105,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,106,75.0599976,35.6399994,13.5,AVL,RMDDL,AVEL,true
4,2023-03-07-01,107,89.6399994,30.7800007,8.64000034,RICL,RICL,AIML,true
4,2023-03-07-01,108,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,109,73.9800034,19.4400005,24.8400002,AWAR,AVJR,AINR,true
4,2023-03-07-01,110,83.1600037,37.7999992,24.2999992,SMDDR,SMBVR,AVL,true
4,2023-03-07-01,111,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,112,32.4000015,23.2199993,8.64000034,IL2DL,URADL,IL2DL,true
4,2023-03-07-01,113,103.68,39.4199982,19.4400005,VB02,VB02,VB02,true
4,2023-03-07-01,114,47.5200005,25.9200001,8.64000034,RMEL,RMEL,RMEL,true
4,2023-03-07-01,115,66.9599991,28.0799999,22.1399994,AVER,AIBR,AVER,true
4,2023-03-07-01,116,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,117,98.8199997,37.7999992,23.7600002,AIY?,VB02,RIS,false
4,2023-03-07-01,118,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,119,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,120,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,121,61.5600014,17.8199997,10.2600002,CEPDL,SMDVL,CEPDL,true
4,2023-03-07-01,122,19.9799995,40.5,5.94000006,URAVL,I2L,URAVL,true
4,2023-03-07-01,123,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,124,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,125,52.9199982,34.5600014,21.0599995,OLQVR,IL1VR,OLQVR,true
4,2023-03-07-01,126,100.440002,27.5400009,30.2399998,AQR,ADAR,AQR,true
4,2023-03-07-01,127,60.4799995,27.5400009,9.72000027,RIAL,AVAL,RIAL,true
4,2023-03-07-01,128,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,129,76.6800003,22.1399994,6.48000002,AVDL,AVDL,AVDL,true
4,2023-03-07-01,130,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,131,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,132,45.9000015,29.7000008,21.6000004,IL1R,IL1R,IL1R,true
4,2023-03-07-01,133,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,134,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,135,24.2999992,24.2999992,14.04,MI,MI,MI,true
4,2023-03-07-01,136,88.5599976,20.5200005,4.86000013,FLPL,M5,FLPL,true
4,2023-03-07-01,137,75.0599976,22.6800003,26.4599991,AWBR,AVDR,AWBR,true
4,2023-03-07-01,138,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,139,61.0200005,21.6000004,10.8000002,SMDVL,RIAL,SMDVL,true
4,2023-03-07-01,140,96.6600037,21.0599995,4.86000013,ADEL,M5,FLPL,true
4,2023-03-07-01,141,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,142,98.8199997,37.7999992,23.7600002,AIY?,VB02,AIMR,false
4,2023-03-07-01,143,26.4599991,25.9200001,14.04,I3,I3,I3,true
4,2023-03-07-01,144,63.7200012,36.1800003,18.3600006,RMEV,RIH,RMEV,true
4,2023-03-07-01,145,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,146,69.1200027,29.1599998,9.18000031,AWCL,AIBL,AWCL,true
4,2023-03-07-01,147,76.6800003,19.9799995,26.4599991,ASGR,AINR,ASGR,true
4,2023-03-07-01,148,0,0,0,,IL2DL,OLLL,false
4,2023-03-07-01,149,33.4799995,26.4599991,14.5799999,M4,M4,M4,true
4,2023-03-07-01,150,0,0,0,,IL2DL,IL2L,false
4,2023-03-07-01,151,77.7600021,18.8999996,6.48000002,AINL,AINL,AINL,true
4,2023-03-07-01,152,71.8199997,26.4599991,9.72000027,AWAL,RIBL,AWAL,true
4,2022-06-14-13,0,0,0,0,,IL2DL,ALA,false
4,2022-06-14-13,1,14.5799999,41.0400009,5.4000001,I1L,I1L,I1L,true
4,2022-06-14-13,2,0,0,0,,IL2DL,ALA,false
4,2022-06-14-13,3,0,0,0,,IL2DL,ALA,false
4,2022-06-14-13,4,75.0599976,28.0799999,3.24000001,ASHL,ASHL,ASHL,true
4,2022-06-14-13,5,27,39.4199982,6.48000002,NSML,IL2VL,NSML,true
4,2022-06-14-13,6,115.019997,28.0799999,14.04,AVKL,AVKL,AVKR,true
4,2022-06-14-13,7,0,0,0,,IL2DL,ALA,false
